Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Quals 49 - Shanghai Regional 2025,4613,3,0.00,3.20,1.04,0.00,0.00,11.60,7.92,0.56,0.00,0.00,12,-0.56,0.00,38.76,Win
Quals 49 - Shanghai Regional 2025,8613,3,0.00,4.00,1.30,0.00,0.00,14.50,9.90,0.70,0.00,0.00,12,-0.70,0.00,44.70,Win
Quals 49 - Shanghai Regional 2025,10541,3,0.00,4.80,1.56,0.00,0.00,17.40,11.88,0.84,0.00,0.00,12,-0.84,0.00,50.64,Win
Quals 50 - Shanghai Regional 2025,6907,3,6.13,0.00,0.00,0.00,17.60,7.07,0.00,0.93,0.00,0.00,2,-8.93,0.00,27.80,Loss
Quals 50 - Shanghai Regional 2025,6706,3,7.67,0.00,0.00,0.00,22.00,8.83,0.00,1.17,0.00,0.00,2,-11.17,0.00,33.50,Loss
Quals 50 - Shanghai Regional 2025,6433,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,-0.00,0.00,3.00,Loss
Quals 50 - Shanghai Regional 2025,9635,3,3.25,0.00,0.00,0.00,4.66,3.74,0.71,0.92,0.00,0.92,2,-1.41,0.00,17.79,Win
Quals 50 - Shanghai Regional 2025,5823,3,5.68,0.00,0.00,0.00,8.15,6.55,1.24,1.61,0.00,1.61,2,-2.47,0.00,27.37,Win
Quals 50 - Shanghai Regional 2025,6487,3,4.87,0.00,0.00,0.00,6.99,5.61,1.06,1.38,0.00,1.38,2,-2.12,0.00,24.17,Win
Quals 51 - Shanghai Regional 2025,7594,3,5.59,0.00,0.00,0.00,14.76,8.59,2.43,1.05,4.78,0.00,2,-1.62,0.00,40.58,Win
Quals 51 - Shanghai Regional 2025,5449,3,7.55,0.00,0.00,0.00,19.92,11.60,3.28,1.42,6.46,0.00,0,-2.19,0.00,51.04,Win
Quals 51 - Shanghai Regional 2025,9599,3,7.55,0.00,0.00,0.00,19.92,11.60,3.28,1.42,6.46,0.00,0,-2.19,0.00,51.04,Win
Quals 51 - Shanghai Regional 2025,7738,3,0.00,0.00,0.00,0.00,0.00,5.33,2.67,0.93,0.00,5.33,2,-0.93,0.00,18.33,Loss
Quals 51 - Shanghai Regional 2025,6394,3,0.00,0.00,0.00,0.00,0.00,2.67,1.33,0.47,0.00,2.67,2,-0.47,0.00,11.67,Loss
Quals 51 - Shanghai Regional 2025,5515,3,0.00,0.00,0.00,0.00,0.00,4.00,2.00,0.70,0.00,4.00,2,-0.70,0.00,15.00,Loss
