Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Match 11 - Duel Down Under 2025,5584,3,11.6,0,0,0,13.2,11.9,3,0,0,0,12,0,0,54.7,Loss
Match 11 - Duel Down Under 2025,7433,3,11.6,0,0,0,13.2,11.9,3,0,0,0,0,0,0,42.7,Loss
Match 12 - Duel Down Under 2025,9147,3,2.3,4,0,1,18.2,6.6,0,1.3,0,0,2,0,0,38.4,Win
Match 12 - Duel Down Under 2025,6510,3,2.3,4,0,1,18.2,6.6,0,1.3,0,0,2,0,0,38.4,Win
Match 12 - Duel Down Under 2025,8613,3,2.3,4,0,1,18.2,6.6,0,1.3,0,0,12,0,0,48.4,Win
Match 12 - Duel Down Under 2025,4774,3,0,0,0,1,11.6,0,0,0,0,6.6,12,-0.7,0,33.5,Loss
Match 12 - Duel Down Under 2025,10002,3,0,0,0,1,11.6,0,0,0,0,6.6,2,-0.7,0,23.5,Loss
Match 12 - Duel Down Under 2025,4729,3,0,0,0,1,11.6,0,0,0,0,6.6,2,-0.7,0,23.5,Loss
Match 13 - Duel Down Under 2025,9985,3,6.9,0,0,1,18.2,11.9,3,0,4,0,2,0,0,50,Win
Match 13 - Duel Down Under 2025,5584,3,6.9,0,0,1,18.2,11.9,3,0,4,0,12,0,0,60,Win
Match 13 - Duel Down Under 2025,7433,3,6.9,0,0,1,18.2,11.9,3,0,4,0,0,0,0,48,Win
Match 13 - Duel Down Under 2025,9147,3,4.6,2,0,0,18.2,6.6,1,1.3,0,0,2,0,0,38.7,Loss
Match 13 - Duel Down Under 2025,6510,3,4.6,2,0,0,18.2,6.6,1,1.3,0,0,0,0,0,36.7,Loss
Match 13 - Duel Down Under 2025,8613,3,4.6,2,0,0,18.2,6.6,1,1.3,0,0,2,0,0,38.7,Loss
Finals 1 - Duel Down Under 2025,9983,3,2.3,2,0,0,9.9,14.5,4,0,0,5.3,2,0,0,43,Loss
Finals 1 - Duel Down Under 2025,4613,3,2.3,2,0,0,9.9,14.5,4,0,0,5.3,12,0,0,53,Loss
Finals 1 - Duel Down Under 2025,3132,3,2.3,2,0,0,9.9,14.5,4,0,0,5.3,2,0,0,43,Loss
Finals 1 - Duel Down Under 2025,9985,3,11.6,0,0,0,19.8,11.9,3,0.7,2,0,2,-0.7,0,53.3,Win
Finals 1 - Duel Down Under 2025,5584,3,11.6,0,0,0,19.8,11.9,3,0.7,2,0,2,-0.7,0,53.3,Win
Finals 1 - Duel Down Under 2025,7433,3,11.6,0,0,0,19.8,11.9,3,0.7,2,0,0,-0.7,0,51.3,Win
Finals 2 - Duel Down Under 2025,9983,3,4.6,2,0,0,16.5,15.8,5.9,0,0,4,0,-0.7,0,51.1,Win
