Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Quals 54 - Shanghai Regional 2025,6353,3,2.30,0.00,0.00,0.00,11.60,4.00,0.00,2.60,0.00,0.00,2,-0.70,0.00,24.80,Loss
Quals 56 - Shanghai Regional 2025,10541,3,6.90,0.00,0.00,0.00,18.20,13.20,1.00,0.70,0.00,0.00,12,-0.70,0.00,54.30,Win
Quals 56 - Shanghai Regional 2025,6940,3,9.66,0.00,0.00,0.00,25.48,18.48,1.40,0.98,0.00,0.00,12,-0.98,0.00,70.02,Win
Quals 56 - Shanghai Regional 2025,7738,3,4.14,0.00,0.00,0.00,10.92,7.92,0.60,0.42,0.00,0.00,2,-0.42,0.00,28.58,Win
Quals 56 - Shanghai Regional 2025,10120,3,2.13,0.00,0.00,0.00,15.29,4.91,0.00,0.00,0.00,0.00,12,0.00,0.00,37.33,Loss
Quals 56 - Shanghai Regional 2025,10214,3,1.22,0.00,0.00,0.00,8.74,2.81,0.00,0.00,0.00,0.00,2,0.00,0.00,17.77,Loss
Quals 56 - Shanghai Regional 2025,6706,3,3.55,0.00,0.00,0.00,25.48,8.18,0.00,0.00,0.00,0.00,0,0.00,0.00,40.21,Loss
Quals 57 - Shanghai Regional 2025,8810,3,2.41,2.10,1.36,0.00,19.11,6.93,6.20,0.00,8.29,2.73,2,-2.10,0.00,52.03,Win
Quals 57 - Shanghai Regional 2025,9635,3,2.41,2.10,1.36,0.00,19.11,6.93,6.20,0.00,8.29,2.73,2,-2.10,0.00,52.03,Win
Quals 57 - Shanghai Regional 2025,4613,3,2.07,1.80,1.17,0.00,16.38,5.94,5.31,0.00,7.11,2.34,12,-1.80,0.00,55.32,Win
Quals 57 - Shanghai Regional 2025,10438,3,1.69,0.00,0.00,0.00,3.67,4.85,0.00,0.96,2.94,2.94,2,0.00,0.00,22.05,Loss
Quals 57 - Shanghai Regional 2025,10486,0,0.99,0.00,0.00,0.00,2.14,2.83,0.00,0.56,1.71,1.71,0,0.00,0.00,9.94,Loss
Quals 57 - Shanghai Regional 2025,6487,3,4.22,0.00,0.00,0.00,9.18,12.12,0.00,2.39,7.35,7.35,2,0.00,0.00,47.61,Loss
Quals 58 - Shanghai Regional 2025,6433,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,-0.00,0.00,5.00,Loss
Quals 58 - Shanghai Regional 2025,5849,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.85,0.00,2,-6.00,0.00,7.85,Loss
Quals 58 - Shanghai Regional 2025,7413,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.85,0.00,2,-6.00,0.00,7.85,Loss
Quals 58 - Shanghai Regional 2025,6766,3,0.00,0.00,0.00,0.00,6.55,5.27,0.80,1.60,0.00,3.20,2,0.00,0.00,22.42,Win
Quals 58 - Shanghai Regional 2025,7594,0,0.00,0.00,0.00,0.00,9.55,7.69,1.17,2.33,0.00,4.66,0,0.00,0.00,25.40,Win
Quals 58 - Shanghai Regional 2025,10526,3,0.00,0.00,0.00,0.00,8.49,6.84,1.04,2.07,0.00,4.14,2,0.00,0.00,27.58,Win
