Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Match 3 - Southern Cross Regional 2025,6996,3,2.56,0.00,0.00,0.00,22.06,13.26,1.11,0.00,0.00,0.00,0,0.00,0.00,41.99,Win
Match 3 - Southern Cross Regional 2025,7433,3,2.53,0.00,0.00,0.00,21.78,13.09,1.10,0.00,0.00,0.00,0,0.00,0.00,41.50,Win
Match 3 - Southern Cross Regional 2025,5331,3,0.00,0.00,0.00,1.50,9.90,0.00,0.00,6.00,0.00,0.00,6,-6.00,0.00,20.40,Loss
Match 3 - Southern Cross Regional 2025,7128,3,0.00,0.00,0.00,1.50,9.90,0.00,0.00,6.00,0.00,0.00,2,-6.00,0.00,16.40,Loss
Match 3 - Southern Cross Regional 2025,10131,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,-0.00,0.00,3.00,Loss
Match 4 - Southern Cross Regional 2025,4788,3,0.00,0.00,1.30,1.00,16.50,1.30,3.00,0.00,0.00,0.00,2,0.00,0.00,28.10,Win
Match 4 - Southern Cross Regional 2025,6510,3,0.00,0.00,1.30,1.00,16.50,1.30,3.00,0.00,0.00,0.00,2,0.00,0.00,28.10,Win
Match 4 - Southern Cross Regional 2025,9616,3,0.00,0.00,1.30,1.00,16.50,1.30,3.00,0.00,0.00,0.00,2,0.00,0.00,28.10,Win
Match 4 - Southern Cross Regional 2025,4739,3,0.00,1.90,0.00,0.00,1.62,10.08,0.00,0.00,0.00,0.00,2,-0.67,0.00,17.93,Loss
Match 4 - Southern Cross Regional 2025,10002,3,0.00,2.20,0.00,0.00,1.87,11.63,0.00,0.00,0.00,0.00,2,-0.77,0.00,19.93,Loss
Match 4 - Southern Cross Regional 2025,6432,3,0.00,1.90,0.00,0.00,1.62,10.08,0.00,0.00,0.00,0.00,2,-0.67,0.00,17.93,Loss
Match 5 - Southern Cross Regional 2025,9147,3,0.00,0.00,0.00,0.00,10.42,0.00,3.16,2.05,0.00,0.00,12,0.00,0.00,30.63,Loss
Match 5 - Southern Cross Regional 2025,6508,3,0.00,0.00,0.00,0.00,4.69,0.00,1.42,0.92,0.00,0.00,0,0.00,0.00,10.03,Loss
Match 5 - Southern Cross Regional 2025,5985,3,0.00,0.00,0.00,0.00,4.69,0.00,1.42,0.92,0.00,0.00,2,0.00,0.00,12.03,Loss
Match 5 - Southern Cross Regional 2025,6434,0,0.00,0.00,0.00,1.21,0.00,2.42,4.17,1.57,0.00,0.00,12,-1.21,0.00,20.16,Win
Match 5 - Southern Cross Regional 2025,4537,3,0.00,0.00,0.00,2.59,0.00,5.18,8.94,3.37,0.00,0.00,12,-2.59,0.00,32.49,Win
Match 5 - Southern Cross Regional 2025,6497,3,0.00,0.00,0.00,2.20,0.00,4.40,7.59,2.86,0.00,0.00,12,-2.20,0.00,29.85,Win
